id,TrainingName,TrainingDate,TrainingStartTime,TrainingEndTime,TrainerName,ScheduledBy,ScheduledTo,t_id,ModuleCompletion
193,SQL,28-09-2023,10:32 AM,5:23 PM,Alaric Durbin,Gertrudis,Intern,10,828
925,Data Warehouse,09-01-2023,10:36 AM,5:18 PM,Padraic Croisier,Audrye,Intern,15,336
84,Software Components,11-10-2024,9:08 AM,5:40 PM,Rhona Klimas,Ola,Employee,11,83
59,Python,19-12-2023,9:54 AM,5:48 PM,Gram De Bernardis,Zared,Intern,7,547
32,UI Path,19-07-2024,10:39 AM,5:53 PM,Shayne Matchell,Kristo,Employee,16,283
677,QA,15-03-2024,10:41 AM,5:45 PM,Delphinia Waumsley,Ricky,Employee,7,630
380,Power BI,26-08-2024,9:25 AM,5:31 PM,Arnoldo Proud,Shane,Intern,7,160
925,QA,19-08-2023,10:00 AM,5:33 PM,Gayle Duny,Audrye,Intern,5,485
474,QA,09-10-2024,10:24 AM,5:20 PM,Jeremiah Viggers,Nonah,Intern,10,730
40,Power BI,12-03-2023,10:16 AM,5:20 PM,Meryl Provis,Haskell,Intern,8,448
933,DBT,17-10-2021,10:22 AM,5:55 PM,Rani Sondland,Marnia,Intern,7,773
285,Cloud Platforms,16-01-2023,9:44 AM,5:50 PM,Sunshine Loveitt,Antonietta,Intern,6,712
200,Power BI,24-09-2023,10:25 AM,5:05 PM,Ailee Cassedy,Libbey,Employee,8,634
380,UI/UX(Figma),10-04-2022,10:46 AM,5:02 PM,Theresina Perotti,Shane,Intern,16,435
873,Power BI,23-08-2024,10:14 AM,5:03 PM,Gunner Robrose,Lynde,Employee,7,829
650,UI Path,12-05-2022,10:59 AM,5:22 PM,Rozalie Attwill,Corrina,Intern,6,369
556,Networking,11-05-2021,10:53 AM,5:48 PM,Kira Flowith,Zach,Intern,17,57
613,UI/UX(Figma),05-08-2021,10:26 AM,5:55 PM,Isadore McKiddin,Berky,Intern,2,97
933,Networking,23-04-2021,10:18 AM,5:52 PM,Elenore Strutley,Marnia,Intern,14,451
933,UI/UX(Figma),19-11-2024,9:28 AM,5:03 PM,Sterling Cutchey,Marnia,Intern,9,286
898,QA,18-08-2023,10:30 AM,5:39 PM,Filip Largent,Grady,Intern,10,427
509,Git & Version Control,17-11-2023,10:50 AM,5:19 PM,Carroll Durant,Paulina,Intern,11,46
890,Python,19-01-2024,10:24 AM,5:39 PM,Joachim Aleksich,Stephana,Intern,15,632
424,Javascript,30-06-2021,9:35 AM,5:16 PM,Bjorn Thomassen,Shelby,Intern,16,23
662,Git & Version Control,22-01-2023,9:32 AM,5:54 PM,Allyn Franckton,Peirce,Intern,4,157
317,OS,30-01-2025,10:15 AM,5:18 PM,Skipper Huton,Steffie,Intern,6,19
834,Javascript,10-08-2021,9:56 AM,5:36 PM,Liva Iskow,Bartholomeus,Intern,14,143
70,Analytics & Reporting,17-05-2023,10:18 AM,5:35 PM,Alyce Dullard,Emalee,Intern,15,470
240,UI/UX(Figma),05-12-2022,10:41 AM,5:44 PM,Patton Lapere,Vincent,Employee,7,591
359,Data Warehouse,24-12-2023,9:20 AM,5:28 PM,Terrel Kimmings,Staford,Employee,16,704
860,Typescript,30-09-2023,9:46 AM,5:03 PM,Howie Howton,Anastassia,Intern,13,524
406,Javascript,26-07-2024,10:32 AM,5:04 PM,Marji Oury,Guillaume,Employee,9,201
184,Web Scraping,21-12-2021,9:58 AM,5:25 PM,Raquela Carnduff,Pavel,Intern,11,717
158,Web Scraping,28-07-2024,9:57 AM,5:40 PM,Dusty Stacey,Filberto,Employee,3,206
437,Networking,07-12-2021,10:09 AM,5:04 PM,Jude Coppock.,Ebba,Intern,7,467
652,SQL,04-11-2024,9:25 AM,5:38 PM,Rowe Skully,Jourdan,Intern,9,639
55,Cloud Platforms,17-07-2021,9:22 AM,5:23 PM,Spencer Uzelli,Nicky,Intern,4,174
79,HTML&CSS,19-07-2022,9:52 AM,5:02 PM,Nels Lewsley,Leonie,Intern,8,664
364,Power BI,09-08-2022,10:28 AM,5:52 PM,Barth Diglin,Carmelina,Intern,11,764
79,DBT,08-02-2024,10:11 AM,5:58 PM,Juanita Kulvear,Leonie,Intern,16,445
908,QA,09-04-2024,10:12 AM,5:22 PM,Drucie Mackison,Sonny,Employee,15,107
497,Data Warehouse,03-12-2021,9:58 AM,5:47 PM,Dianne Start,Mattias,Employee,13,398
890,UI/UX(Figma),31-01-2021,10:05 AM,5:57 PM,Lorine Marishenko,Stephana,Intern,6,736
285,UI Path,21-04-2023,9:23 AM,5:18 PM,Belvia Joncic,Antonietta,Employee,15,858
443,UI/UX(Figma),13-02-2023,9:12 AM,5:46 PM,Gerardo Lintall,Elayne,Intern,15,522
493,Python,04-06-2024,9:45 AM,5:26 PM,Tana Gosden,Radcliffe,Intern,14,360
479,Web Scraping,01-01-2021,10:03 AM,5:16 PM,Mersey Dillinger,Ki,Employee,17,399
299,Software Components,20-12-2023,10:39 AM,5:10 PM,Cathee Menis,Sallyanne,Intern,9,407
84,React JS,04-09-2022,9:11 AM,5:22 PM,Norine D'Aguanno,Ola,Intern,10,144
886,OS,18-06-2024,9:40 AM,5:57 PM,Annabel Mateescu,Pierre,Employee,11,685
982,Power BI,15-02-2024,9:46 AM,5:16 PM,Halette Benoey,Tait,Intern,12,69
556,Git & Version Control,16-03-2024,10:10 AM,5:03 PM,Bertie Lafond,Zach,Intern,15,409
638,Cloud Platforms,21-11-2021,9:04 AM,5:52 PM,Ania McLorinan,Euell,Intern,5,63
333,Data Warehouse,06-04-2023,10:28 AM,5:20 PM,Brooke Pietzker,Rina,Employee,1,635
320,Python,20-05-2024,10:12 AM,5:25 PM,Abelard Celes,Karel,Intern,3,675
873,DBT,01-03-2023,9:24 AM,5:46 PM,Karlee Wason,Lynde,Intern,14,737
626,React JS,31-10-2021,10:08 AM,5:02 PM,Eldin Hurn,Inna,Intern,4,549
232,Software Components,14-12-2023,9:09 AM,5:04 PM,Rock Millsom,Haroun,Intern,5,86
983,Git & Version Control,31-05-2024,10:57 AM,5:53 PM,Elonore Danihelka,Gregg,Intern,12,439
788,Typescript,20-07-2023,9:44 AM,5:10 PM,Ramon Handrick,Edi,Intern,12,719
556,Power BI,29-01-2025,9:20 AM,5:08 PM,Humfried Radborne,Zach,Intern,13,155
908,HTML&CSS,08-02-2021,9:00 AM,5:32 PM,Luce Trinkwon,Sonny,Intern,5,831
449,Cloud Platforms,21-06-2021,9:36 AM,5:04 PM,Cyrille Hammill,Stanly,Intern,11,104
200,Typescript,19-04-2024,9:39 AM,5:03 PM,Theresa Kopke,Libbey,Intern,5,513
537,Web Scraping,01-03-2024,9:41 AM,5:28 PM,Adrian Rawlinson,Devan,Employee,12,561
626,Web Scraping,09-03-2023,10:39 AM,5:02 PM,Farley Abbyss,Inna,Intern,12,757
292,UI/UX(Figma),05-07-2024,9:11 AM,5:33 PM,Julienne McGregor,Moyna,Employee,9,131
443,Data Warehouse,03-04-2023,9:35 AM,5:49 PM,Pepita Conahy,Elayne,Intern,3,362
777,Analytics & Reporting,16-12-2021,9:48 AM,5:08 PM,Warde Caddick,Ronni,Employee,13,487
982,UI/UX(Figma),22-12-2021,9:32 AM,5:20 PM,Sharon Ferro,Tait,Employee,6,846
437,SQL,03-02-2025,10:58 AM,5:53 PM,Abbi Lovekin,Ebba,Intern,8,762
176,DBT,28-08-2023,9:19 AM,5:47 PM,Nixie Jackling,Ilaire,Intern,5,295
162,SQL,29-08-2023,9:26 AM,5:48 PM,Rustie Bushaway,Bax,Intern,11,722
333,Power BI,01-05-2024,9:23 AM,5:55 PM,Dagny Franseco,Rina,Intern,11,446
