id,TrainingName,TrainingDate,TrainingStartTime,TrainingEndTime,TrainerName,ScheduledBy,ScheduledTo,t_id,ModuleCompletion
983,Javascript,29-05-2022,10:29 AM,5:10 PM,Hazel Vaud,Bartholomew,Intern,14,386
299,DBT,04-10-2022,10:03 AM,5:19 PM,Laura Widdop,Courtenay,Intern,6,238
406,UI Path,16-09-2022,9:13 AM,5:27 PM,Walther Josselsohn,Euell,Employee,10,470
650,UI Path,03-07-2022,10:44 AM,5:52 PM,Von Wanjek,Manfred,Employee,11,303
158,HTML&CSS,06-09-2022,10:12 AM,5:38 PM,Edd Marlin,Nils,Intern,4,129
605,ADF,05-06-2022,9:28 AM,5:09 PM,Garrot Gascard,Traci,Intern,10,618
834,UI Path,17-10-2022,10:58 AM,5:09 PM,Ozzie Langan,Maurene,Intern,14,429
324,Data Warehouse,07-09-2022,9:47 AM,5:46 PM,Alfy Lerohan,Haroun,Intern,11,9
921,QA,18-12-2022,10:18 AM,5:40 PM,Petronella Parrish,Kermie,Intern,7,387
116,HTML&CSS,31-07-2023,9:08 AM,5:04 PM,Mattie Wickey,Nicolette,Intern,12,427
645,HTML&CSS,20-06-2023,10:30 AM,5:23 PM,Merell Hedley,Gretal,Employee,4,404
70,Networking,24-07-2023,9:28 AM,5:14 PM,Ewen Heers,Ewen,Employee,1,477
447,UI/UX(Figma),13-01-2023,9:24 AM,5:41 PM,Zaneta McCaw,Lorie,Intern,12,1
559,Power BI,09-08-2023,9:53 AM,5:23 PM,Margaretha Urch,Lorie,Intern,11,826
72,UI Path,26-01-2024,10:37 AM,5:33 PM,Rosanna Wardrope,Gretal,Intern,1,367
443,Git & Version Control,25-09-2022,9:37 AM,5:52 PM,Lethia Bebis,Leonardo,Intern,10,793
968,Power BI,06-06-2023,9:07 AM,5:31 PM,Chaddy Ingledow,Carmelina,Intern,1,6
84,Cloud Platforms,31-10-2023,9:36 AM,5:57 PM,Kristofer Le Marquand,Nicolette,Intern,8,380
306,ADF,18-05-2022,9:24 AM,5:06 PM,Pippa Greetland,Jackqueline,Intern,3,506
424,Analytics & Reporting,16-06-2023,9:32 AM,5:39 PM,Moss Hurn,Thorin,Intern,17,601
515,UI Path,01-08-2023,9:39 AM,5:58 PM,Berrie Dearth,Sonny,Intern,4,26
232,Data Warehouse,08-07-2023,10:11 AM,5:51 PM,Inge Tremble,Elayne,Employee,14,715
969,SQL,10-08-2023,10:02 AM,5:55 PM,Husain Masdon,Germain,Intern,5,475
83,Software Components,04-10-2023,9:57 AM,5:29 PM,Christine Rontree,Gustav,Intern,16,497
983,HTML&CSS,11-10-2023,9:06 AM,5:12 PM,Euell Kibbee,Haroun,Intern,3,514
952,SQL,09-10-2023,10:09 AM,5:25 PM,Sara Bernucci,Berky,Intern,12,13
70,Power BI,09-12-2022,10:34 AM,5:36 PM,Merline MacIlhargy,Chere,Employee,13,814
891,SQL,26-10-2022,9:08 AM,5:08 PM,Dulcea Cud,Rosamund,Intern,11,314
902,SQL,14-06-2022,9:48 AM,5:09 PM,Son Biscomb,Jaime,Intern,9,553
890,Data Warehouse,24-12-2022,10:00 AM,5:15 PM,Mahmoud Nesbit,Leonie,Employee,14,270
232,OS,14-11-2022,10:00 AM,5:02 PM,Lenette Vasyagin,Chere,Intern,11,157
889,UI Path,03-01-2023,10:54 AM,5:42 PM,Dewitt Labba,Antonietta,Employee,16,632
501,Software Components,19-11-2023,9:28 AM,5:08 PM,Tito Gerrie,Marnia,Employee,17,120
650,React JS,02-05-2023,9:29 AM,5:32 PM,Gib Pogg,Vonni,Intern,14,189
81,UI/UX(Figma),18-01-2023,10:58 AM,5:59 PM,Marlin Kilshaw,Ilaire,Intern,8,480
509,OS,06-08-2023,10:24 AM,5:48 PM,Chrissie Grute,Gregg,Intern,10,802
788,UI/UX(Figma),24-04-2023,10:02 AM,5:54 PM,Felicity Lownds,Bax,Employee,7,254
957,HTML&CSS,25-10-2022,10:06 AM,5:06 PM,Vevay McFfaden,Moyna,Employee,12,513
311,React JS,30-09-2022,9:09 AM,5:38 PM,Feliks Borlease,Coraline,Intern,16,220
75,Javascript,04-06-2023,9:00 AM,5:12 PM,Sena Reardon,Marylou,Intern,10,534
702,QA,13-12-2023,9:37 AM,5:40 PM,Chelsy Doget,Emalee,Intern,11,56
439,ADF,21-08-2023,9:29 AM,5:35 PM,Carmine Duckerin,Rina,Intern,17,4
83,UI/UX(Figma),09-06-2023,10:14 AM,5:43 PM,Verney Jery,Winona,Intern,3,704
50,OS,05-06-2022,10:52 AM,5:10 PM,Sileas Flintuff,Devora,Intern,1,100
261,Networking,25-11-2023,9:14 AM,5:32 PM,Olivie Pickton,Kyla,Intern,8,570
221,Python,06-11-2022,10:04 AM,5:26 PM,Bernadene Bruneau,Carmelina,Intern,16,103
171,OS,05-05-2022,9:49 AM,5:10 PM,Kala Fishe,Marnia,Intern,2,186
674,Analytics & Reporting,18-02-2024,10:08 AM,5:29 PM,Justino Greste,Maureen,Intern,12,829
921,Web Scraping,23-07-2022,9:27 AM,5:47 PM,Marchelle Hubball,Matias,Intern,15,697
324,Python,01-12-2022,9:45 AM,5:19 PM,Marlee Bonnett,Edi,Intern,2,438
364,Software Components,28-09-2022,9:28 AM,5:09 PM,Karim Sergant,Janet,Employee,6,451
299,Software Components,16-04-2022,10:13 AM,5:18 PM,Wat Stendall,Jessica,Intern,1,332
792,Data Warehouse,14-07-2023,9:43 AM,5:43 PM,Vilma Juszczyk,Sallyanne,Intern,5,394
921,Javascript,26-05-2023,9:52 AM,5:10 PM,Winny Treagust,Cassey,Intern,4,109
607,Typescript,27-05-2023,10:47 AM,5:44 PM,Raeann Mingasson,Karel,Intern,9,355
406,Software Components,27-04-2022,9:23 AM,5:16 PM,Andie Copyn,Vincent,Employee,9,678
890,OS,20-01-2024,9:42 AM,5:55 PM,Olympia Gilligan,Grady,Intern,9,367
260,Git & Version Control,18-07-2022,10:44 AM,5:31 PM,Rickie Laviste,Karel,Employee,14,519
184,SQL,23-01-2023,9:07 AM,5:36 PM,Bax Costall,Carma,Employee,17,429
221,React JS,06-12-2023,10:10 AM,5:35 PM,Roana Van Baaren,Leonie,Intern,14,743
962,Power BI,04-11-2023,9:14 AM,5:37 PM,Ralina Harler,Emalee,Intern,6,34
299,DBT,26-03-2024,10:11 AM,5:07 PM,Salomi Sapena,Paulina,Intern,2,216
613,Data Warehouse,05-03-2024,9:11 AM,5:58 PM,Sansone Kerwin,Haskell,Employee,1,403
306,HTML&CSS,26-02-2023,9:38 AM,5:58 PM,Bron Venediktov,Riley,Intern,9,307
474,OS,20-05-2023,9:35 AM,5:18 PM,Eleanora Dingwall,Des,Intern,5,701
54,Networking,28-09-2022,10:15 AM,5:13 PM,Olga Yeulet,Andeee,Employee,10,9
607,Typescript,23-02-2023,10:53 AM,5:42 PM,Magnum Nannoni,Antone,Intern,11,125
505,Python,09-08-2023,10:50 AM,5:16 PM,Revkah Taaffe,Loren,Intern,16,155
284,Javascript,12-08-2023,10:59 AM,5:14 PM,Chastity Dowsing,Sallyanne,Intern,10,430
899,OS,12-07-2022,10:51 AM,5:54 PM,Thornie Zaniolo,Natalina,Intern,15,185
72,UI/UX(Figma),09-11-2023,10:01 AM,5:06 PM,Ephrayim Coot,Gilligan,Intern,6,136
299,UI/UX(Figma),09-03-2024,10:45 AM,5:18 PM,Verina Saturley,Devora,Employee,17,679
55,Data Warehouse,28-05-2023,10:23 AM,5:09 PM,Barry Headly,Evelin,Intern,3,786
19,Typescript,20-06-2023,10:51 AM,5:31 PM,Dreddy Wilks,Ola,Intern,1,126
650,Git & Version Control,08-01-2023,10:19 AM,5:43 PM,Horacio Alesi,Stanly,Employee,3,367
158,Web Scraping,02-02-2024,9:20 AM,5:13 PM,Shanda Thomassen,Moyna,Intern,13,353
964,Javascript,17-08-2022,10:58 AM,5:26 PM,Donella Toretta,Ola,Intern,16,597
792,SQL,01-04-2023,10:22 AM,5:03 PM,Chaim Olek,Jackqueline,Intern,10,855
487,Data Warehouse,26-11-2022,10:13 AM,5:20 PM,Modesta Blazy,Maureen,Intern,9,566
320,Analytics & Reporting,10-06-2022,10:45 AM,5:58 PM,Thom Merrall,Janet,Intern,1,845
40,Javascript,15-09-2022,10:18 AM,5:11 PM,Sallyanne Kraft,Bartholomeus,Employee,3,614
184,Networking,04-12-2023,9:28 AM,5:48 PM,Nonah Curley,Maurene,Intern,9,243
55,Web Scraping,22-09-2023,9:55 AM,5:22 PM,Rodi Rawcliffe,Devan,Intern,8,310
193,SQL,28-09-2023,10:32 AM,5:23 PM,Alaric Durbin,Leonie,Intern,10,828
788,UI/UX(Figma),29-10-2023,10:03 AM,5:31 PM,Leroi Shute,Bartholomew,Intern,12,710
925,Data Warehouse,09-01-2023,10:36 AM,5:18 PM,Padraic Croisier,Jaime,Intern,15,336
84,Software Components,31-12-2023,9:08 AM,5:40 PM,Rhona Klimas,Grady,Employee,11,83
59,Python,19-12-2023,9:54 AM,5:48 PM,Gram De Bernardis,Maryl,Intern,7,547
969,Software Components,12-05-2023,9:11 AM,5:52 PM,Joyce Borge,Maurene,Employee,16,427
32,UI Path,30-11-2023,10:39 AM,5:53 PM,Shayne Matchell,Janet,Employee,16,283
677,QA,03-06-2023,10:41 AM,5:45 PM,Delphinia Waumsley,Kristo,Employee,7,630
962,UI/UX(Figma),04-10-2022,9:37 AM,5:31 PM,Giustina Dudderidge,Rina,Intern,11,208
380,Power BI,24-11-2023,9:25 AM,5:31 PM,Arnoldo Proud,Fergus,Intern,7,160
925,QA,19-08-2023,10:00 AM,5:33 PM,Gayle Duny,Inna,Intern,5,485
474,QA,22-03-2024,10:24 AM,5:20 PM,Jeremiah Viggers,Elayne,Intern,10,730
40,Power BI,24-04-2022,10:16 AM,5:20 PM,Meryl Provis,Mildrid,Intern,8,448
902,ADF,10-03-2023,10:06 AM,5:32 PM,Franz Canelas,Gustav,Employee,1,100
933,DBT,17-10-2023,10:22 AM,5:55 PM,Rani Sondland,Maryellen,Intern,7,773
285,Cloud Platforms,03-07-2022,9:44 AM,5:50 PM,Sunshine Loveitt,Gilligan,Intern,6,712
200,Power BI,24-09-2023,10:25 AM,5:05 PM,Ailee Cassedy,Marylou,Employee,8,634
32,QA,23-01-2024,9:02 AM,5:11 PM,Obie Hedin,Maryl,Intern,10,805
380,UI/UX(Figma),10-04-2022,10:46 AM,5:02 PM,Theresina Perotti,Vonni,Intern,16,435
873,Power BI,06-09-2023,10:14 AM,5:03 PM,Gunner Robrose,Gertrudis,Employee,7,829
650,UI Path,23-04-2022,10:59 AM,5:22 PM,Rozalie Attwill,Mattias,Intern,6,369
556,Networking,11-05-2023,10:53 AM,5:48 PM,Kira Flowith,Corrina,Intern,17,57
613,UI/UX(Figma),05-08-2022,10:26 AM,5:55 PM,Isadore McKiddin,Paulina,Intern,2,97
933,Networking,23-04-2023,10:18 AM,5:52 PM,Elenore Strutley,Filberto,Intern,14,451
933,UI/UX(Figma),08-12-2023,9:28 AM,5:03 PM,Sterling Cutchey,Andeee,Intern,9,286
155,Data Warehouse,17-02-2023,9:56 AM,5:51 PM,Roda Axon,Steffie,Intern,9,379
898,QA,18-08-2023,10:30 AM,5:39 PM,Filip Largent,Rina,Intern,10,427
509,Git & Version Control,26-06-2023,10:50 AM,5:19 PM,Carroll Durant,Johnette,Intern,11,46
890,Python,08-06-2023,10:24 AM,5:39 PM,Joachim Aleksich,Thorin,Intern,15,632
197,Cloud Platforms,18-10-2023,10:59 AM,5:14 PM,Merrile Khristoforov,Inna,Intern,1,684
909,Analytics & Reporting,08-02-2023,10:12 AM,5:11 PM,Liz Filon,Elisabetta,Intern,7,408
556,Cloud Platforms,12-08-2023,10:05 AM,5:02 PM,Waverley Dunniom,Radcliffe,Intern,17,597
182,SQL,20-01-2024,10:41 AM,5:30 PM,Adoree Ruckman,Johnette,Intern,16,798
424,Javascript,30-06-2023,9:35 AM,5:16 PM,Bjorn Thomassen,Devora,Intern,16,23
662,Git & Version Control,08-11-2022,9:32 AM,5:54 PM,Allyn Franckton,Patricia,Intern,4,157
317,OS,20-03-2024,10:15 AM,5:18 PM,Skipper Huton,Kyla,Intern,6,19
240,OS,07-12-2022,9:37 AM,5:12 PM,Abrahan Galer,Cindie,Intern,17,309
834,Javascript,04-07-2022,9:56 AM,5:36 PM,Liva Iskow,Jobye,Intern,14,143
70,Analytics & Reporting,17-05-2023,10:18 AM,5:35 PM,Alyce Dullard,Maurene,Intern,15,470
39,SQL,28-05-2023,10:10 AM,5:34 PM,Patty Drews,Eugenia,Intern,10,644
240,UI/UX(Figma),28-10-2022,10:41 AM,5:44 PM,Patton Lapere,Haskell,Employee,7,591
359,Data Warehouse,17-02-2023,9:20 AM,5:28 PM,Terrel Kimmings,Pavel,Employee,16,704
860,Typescript,25-06-2023,9:46 AM,5:03 PM,Howie Howton,Radcliffe,Intern,13,524
662,Cloud Platforms,10-02-2023,9:13 AM,5:23 PM,Stanfield Gavaran,Libbey,Intern,3,722
406,Javascript,14-10-2023,10:32 AM,5:04 PM,Marji Oury,Maurene,Employee,9,201
184,Web Scraping,01-06-2022,9:58 AM,5:25 PM,Raquela Carnduff,Jobye,Intern,11,717
158,Web Scraping,30-11-2023,9:57 AM,5:40 PM,Dusty Stacey,Kyla,Employee,3,206
324,UI/UX(Figma),27-07-2023,9:45 AM,5:38 PM,Dory Aird,Gardy,Intern,7,72
424,HTML&CSS,02-04-2023,9:24 AM,5:29 PM,Konrad Tixall,Gretal,Intern,5,218
460,Data Warehouse,08-07-2023,9:03 AM,5:01 PM,Maison Fenelon,Jourdan,Intern,6,28
437,Networking,08-07-2022,10:09 AM,5:04 PM,Jude Coppock.,Jaime,Intern,7,467
652,SQL,30-12-2023,9:25 AM,5:38 PM,Rowe Skully,Ebba,Intern,9,639
55,Cloud Platforms,04-12-2022,9:22 AM,5:23 PM,Spencer Uzelli,Mildrid,Intern,4,174
841,Analytics & Reporting,23-07-2022,9:48 AM,5:23 PM,Estella Jollands,Fletcher,Intern,5,68
79,HTML&CSS,19-07-2022,9:52 AM,5:02 PM,Nels Lewsley,Berky,Intern,8,664
200,Python,20-11-2022,10:12 AM,5:41 PM,Grant De Ruggiero,Sonny,Intern,3,351
364,Power BI,09-08-2022,10:28 AM,5:52 PM,Barth Diglin,Moyna,Intern,11,764
79,DBT,08-02-2024,10:11 AM,5:58 PM,Juanita Kulvear,Tait,Intern,16,445
908,QA,23-06-2023,10:12 AM,5:22 PM,Drucie Mackison,Devora,Employee,15,107
497,Data Warehouse,02-04-2023,9:58 AM,5:47 PM,Dianne Start,Shane,Employee,13,398
890,UI/UX(Figma),21-08-2023,10:05 AM,5:57 PM,Lorine Marishenko,Gilligan,Intern,6,736
285,UI Path,07-09-2022,9:23 AM,5:18 PM,Belvia Joncic,Paulina,Employee,15,858
443,UI/UX(Figma),13-02-2023,9:12 AM,5:46 PM,Gerardo Lintall,Maureen,Intern,15,522
493,Python,17-02-2024,9:45 AM,5:26 PM,Tana Gosden,Moyna,Intern,14,360
479,Web Scraping,01-01-2023,10:03 AM,5:16 PM,Mersey Dillinger,Filberto,Employee,17,399
299,Software Components,04-08-2023,10:39 AM,5:10 PM,Cathee Menis,Jourdan,Intern,9,407
84,React JS,04-09-2022,9:11 AM,5:22 PM,Norine D'Aguanno,Ilaire,Intern,10,144
886,OS,05-03-2024,9:40 AM,5:57 PM,Annabel Mateescu,Paulina,Employee,11,685
184,SQL,16-11-2023,10:39 AM,5:46 PM,Appolonia Faill,Belle,Employee,10,75
982,Power BI,15-02-2024,9:46 AM,5:16 PM,Halette Benoey,Vevay,Intern,12,69
556,Git & Version Control,16-03-2024,10:10 AM,5:03 PM,Bertie Lafond,Sonny,Intern,15,409
638,Cloud Platforms,11-06-2023,9:04 AM,5:52 PM,Ania McLorinan,Cassey,Intern,5,63
333,Data Warehouse,19-10-2022,10:28 AM,5:20 PM,Brooke Pietzker,Sonny,Employee,1,635
320,Python,01-01-2024,10:12 AM,5:25 PM,Abelard Celes,Traci,Intern,3,675
506,Git & Version Control,18-08-2023,10:28 AM,5:04 PM,Christine Uzielli,Bertrando,Intern,14,663
873,DBT,24-05-2022,9:24 AM,5:46 PM,Karlee Wason,Chere,Intern,14,737
626,React JS,26-02-2023,10:08 AM,5:02 PM,Eldin Hurn,Anastassia,Intern,4,549
232,Software Components,14-12-2023,9:09 AM,5:04 PM,Rock Millsom,Elisabetta,Intern,5,86
449,QA,08-12-2022,9:39 AM,5:29 PM,Milena Duley,Mildrid,Intern,6,274
983,Git & Version Control,29-02-2024,10:57 AM,5:53 PM,Elonore Danihelka,Manfred,Intern,12,439
788,Typescript,22-08-2022,9:44 AM,5:10 PM,Ramon Handrick,Moyna,Intern,12,719
556,Power BI,08-02-2024,9:20 AM,5:08 PM,Humfried Radborne,Carmelina,Intern,13,155
908,HTML&CSS,25-03-2023,9:00 AM,5:32 PM,Luce Trinkwon,Bertrando,Intern,5,831
449,Cloud Platforms,21-06-2023,9:36 AM,5:04 PM,Cyrille Hammill,Fergus,Intern,11,104
200,Typescript,10-06-2023,9:39 AM,5:03 PM,Theresa Kopke,Georgy,Intern,5,513
537,Web Scraping,01-03-2024,9:41 AM,5:28 PM,Adrian Rawlinson,Cindie,Employee,12,561
626,Web Scraping,08-01-2023,10:39 AM,5:02 PM,Farley Abbyss,Natalina,Intern,12,757
292,UI/UX(Figma),23-03-2024,9:11 AM,5:33 PM,Julienne McGregor,Sallyanne,Employee,9,131
443,Data Warehouse,18-01-2023,9:35 AM,5:49 PM,Pepita Conahy,Christoforo,Intern,3,362
777,Analytics & Reporting,16-11-2022,9:48 AM,5:08 PM,Warde Caddick,Moss,Employee,13,487
463,Analytics & Reporting,08-04-2023,9:17 AM,5:48 PM,Guglielmo Moodycliffe,Traci,Intern,7,229
982,UI/UX(Figma),04-07-2022,9:32 AM,5:20 PM,Sharon Ferro,Wade,Employee,6,846
605,Networking,10-06-2022,9:58 AM,5:53 PM,Nadeen Smidmoor,Kristo,Employee,17,764
437,SQL,07-02-2024,10:58 AM,5:53 PM,Abbi Lovekin,Gregg,Intern,8,762
176,DBT,19-08-2023,9:19 AM,5:47 PM,Nixie Jackling,Zared,Intern,5,295
162,SQL,29-08-2023,9:26 AM,5:48 PM,Rustie Bushaway,Kermie,Intern,11,722
176,QA,30-05-2023,10:35 AM,5:44 PM,Jobina Braniff,Carmelina,Intern,15,365
333,Power BI,13-11-2023,9:23 AM,5:55 PM,Dagny Franseco,Des,Intern,11,446
533,Software Components,03-10-2023,10:09 AM,5:42 PM,Lelah Wilderspoon,Fidela,Intern,13,363
